Schronisko pod Głazem,Karpaty
Schronisko w Ostruszy II,Karpaty
Jaskinia Komonieckiego,Karpaty
Schronisko w Ostruszy III,Karpaty
Schronisko w Ostruszy IV,Karpaty
Schronisko w Żurawicy,Karpaty
Mysiorowa Jama w Zagórzu,Karpaty
Jaskinia Lisia,Karpaty
Jaskinia w Czartaku,Karpaty
Mokra Dziura,Karpaty
Partyzancka Jama,Karpaty
Schronisko w Żurowej I,Karpaty
Jaskinia nad Kamieniołomem,Karpaty
Jaskinia Złomista,Karpaty
Schronisko w Żurowej II,Karpaty
Pieczara pod Liwoczem,Karpaty
Jaskinia Grabowa,Karpaty
Grota Os,Karpaty
Jaskinia Szkieletowa,Karpaty
Jaskinia Wronia,Karpaty
Jaskinia Tunelowa,Karpaty
Schronisko koło Daczy,Karpaty
Schronisko w Ostrym Wierchu,Karpaty
Zbójecka Nora,Karpaty
Zbójecka Sypialnia,Karpaty
Schronisko Małe,Karpaty
Schronisko pod Wielkim Blokiem,Karpaty
Niska Dziura,Karpaty
Jasna Szpara,Karpaty
Pochyły Korytarz,Karpaty
Żabia Szczelina,Karpaty
Mokra Studzienka,Karpaty
Schronisko Podwójne,Karpaty
Jaskinia Ciasna,Karpaty
Schronisko w Rożnowie I,Karpaty
Jaskinia Spalona,Karpaty
Schronisko w Rożnowie II,Karpaty
Jaskinia za Filarem,Karpaty
Jaskinia Nowa,Karpaty
Jaskinia Wietrzna,Karpaty
Jaskinia Mroczna,Karpaty
Schronisko w Kornutach I,Karpaty
Schronisko w Rożnowie III,Karpaty
Schronisko w Kornutach II,Karpaty
Jaskinia w Kornutach III,Karpaty
Schronisko w Kornutach IV,Karpaty
Jaskinia w Kornutach V,Karpaty
Schronisko w Kornutach VI,Karpaty
Schronisko w Kornutach VII,Karpaty
Schronisko w Kornutach VIII,Karpaty
Schronisko w Diablim Kamieniu I,Karpaty
Schronisko w Tropiu I,Karpaty
Jaskinia w Diablim Kamieniu II,Karpaty
Schronisko w Tropiu II,Karpaty
Schronisko w Diablim Kamieniu III,Karpaty
Jaskinia przy Wodospadzie,Karpaty
Jaskinia Świętego Justa,Karpaty
Jaskinia Wysoka,Karpaty
Jaskinia Gościnna,Karpaty
Jaskinia Zaciskowa,Karpaty
Jaskinia Rysia,Karpaty
Jaskinia w Zamkowej Górze I,Karpaty
Schronisko w Zamkowej Górze II,Karpaty
Schronisko w Zamkowej Górze III,Karpaty
Schronisko w Zamkowej Górze IV,Karpaty
Jaskinia w Zamkowej Górze V,Karpaty
Schronisko w Zamkowej Górze VI,Karpaty
Schronisko w Zamkowej Górze VII,Karpaty
Schronisko w Zamkowej Górze VIII,Karpaty
Leśna Studnia,Karpaty
Schronisko w Zamkowej Górze IX,Karpaty
Schronisko w Zamkowej Górze X,Karpaty
Nora nad Potokiem,Karpaty
Schronisko Majowe,Karpaty
Ryglicka Dziura,Karpaty
Schronisko w Hałbowie I,Karpaty
Schronisko w Hałbowie II,Karpaty
Schronisko w Hałbowie III,Karpaty
Dziura z Czaszkami,Karpaty
Jaskinia Bodzioch Wielki,Karpaty
Studnia Lotników,Karpaty
Szczelina Lipowicka,Karpaty
Gangusiowa Jama,Karpaty
Jaskinia w Lipiu I,Karpaty
Jaskinia Pokornego,Karpaty
Schronisko Gangusiowe I,Karpaty
Schronisko w Lipiu II,Karpaty
Schronisko Gangusiowe II,Karpaty
Schronisko Gangusiowe III,Karpaty
Schronisko L-11,Karpaty
Jaskinia Stalaktytowa,Karpaty
Mała Studnia Lotników,Karpaty
Jaskinia Ekologów,Karpaty
Lodowa Szczelina,Karpaty
Jaskinia Zmarzła,Karpaty
Diabla Dziura w Bukowcu,Karpaty
Schronisko w Omszałej Skale,Karpaty
Jaskinia pod Okapem,Karpaty
Schronisko pod Piecem I,Karpaty
Jaskinia Salamander,Karpaty
Schronisko w Siekierczynie,Karpaty
Jaskinia Kruchy Komin,Karpaty
Schronisko Złoty Komin,Karpaty
Schron Diable Boisko,Karpaty
Schronisko Diabli Most,Karpaty
Schronisko w Podolu,Karpaty
Schronisko pod Piecem II,Karpaty
Jama pod Lucyferem I,Karpaty
Jaskinia Ukryta,Karpaty
Schronisko w Starym Osuwisku I,Karpaty
Schronisko w Starym Osuwisku II,Karpaty
Jama pod Lucyferem II,Karpaty
Schronisko w Starym Osuwisku III,Karpaty
Schronisko w Starym Osuwisku IV,Karpaty
Schronisko w Grzędzie I,Karpaty
Schronisko w Grzędzie II,Karpaty
Schronisko Filipa,Karpaty
Nowa Dziura,Karpaty
Schronisko L-8,Karpaty
Schronisko Tymoteusza,Karpaty
Sucha Dziura,Karpaty
Schronisko w Polichtach I,Karpaty
Schronisko w Polichtach II,Karpaty
Jaskinia L-22,Karpaty
Jaskinia L-24,Karpaty
Schronisko w Polichtach III,Karpaty
Schron Gubałówka,Karpaty
Koleba Baniorzy,Karpaty
Jaskinia Kilanowska,Karpaty
Marszałkowa Dziura,Karpaty
Schronisko Szparowe I,Karpaty
Schronisko Szparowe II,Karpaty
Schronisko Szparowe III,Karpaty
Gerlachowa Jama,Karpaty
Schronisko Szparowe IV,Karpaty
Jaskinia Beskidników,Karpaty
Studnia Goprowców,Karpaty
Zimna Dziura w Strzeblu,Karpaty
Jaskinia św. Jana,Karpaty
Jaskinia Kacza,Karpaty
Jaskinia w Luboniu Wielkim I,Karpaty
Jaskinia Wilgotna,Karpaty
Mała Diabla Dziura,Karpaty
Schronisko Humusowe I,Karpaty
Schronisko Humusowe II,Karpaty
Schronisko Humusowe III,Karpaty
Dębicka Studnia I,Karpaty
Jasna Studnia,Karpaty
Ciemna Studnia,Karpaty
Schronisko Karawanowe,Karpaty
Bawołowa Piwnica,Karpaty
Jaskinia w Luboniu Wielkim II,Karpaty
Jaskinia Górna,Karpaty
Schronisko w Luboniu Wielkim III,Karpaty
Schronisko w Luboniu Wielkim IV,Karpaty
Szczelina Podkowca,Karpaty
Wolnikowa Jama,Karpaty
Jaskinia Krzanowskiego,Karpaty
Schronisko Szparowe V,Karpaty
Schronisko Szparowe VI,Karpaty
Jaskinia pod Lasem I,Karpaty
Jaskinia pod Lasem II,Karpaty
Jaskinia na Wierzchowinie I,Karpaty
Jaskinia na Wierzchowinie II,Karpaty
Schronisko w Luboniu Wielkim V,Karpaty
Jaskinia przy Szkółce,Karpaty
Schronisko w Luboniu Wielkim VI,Karpaty
Jaskinia pod Bukiem,Karpaty
Jaskinia u Wróbla,Karpaty
Schronisko Cergowskie I,Karpaty
Schronisko Cergowskie II,Karpaty
Jaskina Czarci Dół,Karpaty
Jaskinia gdzie samolot spadł,Karpaty
Podwójna Studnia,Karpaty
Schronisko z Oknem,Karpaty
Schronisko z Kominem,Karpaty
Schronisko pod Kamieniem,Karpaty
Wietrzna Studnia,Karpaty
Górnickie Wrota,Karpaty
Dziura nad Sinym Wyrem,Karpaty
Złotopieńska Dziura,Karpaty
Lisia Jama,Karpaty
Schronisko Omszałe,Karpaty
Schronisko pod Jedynką,Karpaty
Górnicka Koleba I,Karpaty
Górnicka Koleba II,Karpaty
Schronisko pod Grzybem,Karpaty
Zbójecka Piwnica,Karpaty
Trójkątna Studnia,Karpaty
Jaskinia w Kamieniołomie,Karpaty
Jaskinia z Dwoma Otworami,Karpaty
Jaskinia na Kocurach,Karpaty
Zbójecka Dziura,Karpaty
Jaskinie w Kamieniu nad Jaśliskami,Karpaty
Jaskinia Zbójecka w Łopieniu,Karpaty
Grota pod Okapem,Karpaty
Schronisko pod Płytą,Karpaty
Szczelina w Kudłoniu,Karpaty
Jama nad Rowem,Karpaty
Jaskinia w Gorcu,Karpaty
Jaskinia w Jaworzynie w Gorcach,Karpaty
Kudłońska Koleba,Karpaty
Jaskinia Rozkuta,Karpaty
Schronisko w Paproci,Karpaty
Grota nad Polaną Pyzówka,Karpaty
Juhaska Szczelina,Karpaty
Jaskinia w Jaworzu,Karpaty
Jaskinia Zbójecka,Karpaty
Schronisko w Łysej Górze,Karpaty
Schronisko w Półkuli,Karpaty
Sztolnia w Rabem,Karpaty
Schronisko Orzechowe,Karpaty
Jaskinia w Nasicznem I,Karpaty
Jaskinia w Nasicznem II,Karpaty
Schronisko pod Amantem,Karpaty
Schronisko w Herszcie,Karpaty
Schronisko w Madeju,Karpaty
Garaż,Karpaty
Smocza Jama,Karpaty
Sztolnia Jasna,Karpaty
Sztolnia Pustelnia,Karpaty
Sztolnia w Węglówce I,Karpaty
Sztolnia Wesoła,Karpaty
Sztolnia w Węglówce III,Karpaty
Sztolnia w Węglówce IV,Karpaty
Sztolnia w Węglówce V,Karpaty
Schronisko w Nasicznem III,Karpaty
Sztolnia w Węglówce VI,Karpaty
Sztolnia Nelsona,Karpaty
Schronisko w Smereku,Karpaty
Piwnica,Karpaty
Sztolnia Zawaliskowa,Karpaty
Sztolnia w Suchej Górze I,Karpaty
Jaskinie w Ćwilinie,Karpaty
Sztolnia w Suchej Górze II,Karpaty
Jaskinia w Mogielicy,Karpaty
Schronisko w Leśnej Turniczce,Karpaty
Szczelina za Płytą,Karpaty
Szczelina za Brzytwą,Karpaty
Szczelina w Ścianie,Karpaty
Jaskinia w Myczkowcach,Karpaty
Jaskinia w Rosolinie I,Karpaty
Schronisko w Rosolinie II,Karpaty
Borsucza Nora,Niż Polski
Nisza pod Okapem na Zarębskiej Górze,Niż Polski
Schronisko w Czerwonej Skale,Pieniny
Jaskinia Mydlnicka,Wyżyna Śląsko-Krakowska
Schronisko przy Jaskini Mydlnickiej I,Wyżyna Śląsko-Krakowska
Schronisko przy Jaskini Mydlnickiej II,Wyżyna Śląsko-Krakowska
Schronisko obok Kochanowa I,Wyżyna Śląsko-Krakowska
Schronisko obok Kochanowa II,Wyżyna Śląsko-Krakowska
Schronisko w Górze Widziń,Wyżyna Śląsko-Krakowska
Schronisko w Górach Gorzkowskich,Wyżyna Śląsko-Krakowska
Schronisko nad Kapliczką,Wyżyna Śląsko-Krakowska
Schronisko w Bukowej Kępie I,Wyżyna Śląsko-Krakowska
Schronisko w Bukowej Kępie II,Wyżyna Śląsko-Krakowska
Schronisko w Bukowej Kępie III,Wyżyna Śląsko-Krakowska
Jaskinia Obora,Wyżyna Śląsko-Krakowska
Szczelina w Bukowej Kępie,Wyżyna Śląsko-Krakowska
Studnia w Górze Widziń,Wyżyna Śląsko-Krakowska
Jaskinia w Sokolnikach,Wyżyna Śląsko-Krakowska
Jaskinia Stajnia,Wyżyna Śląsko-Krakowska
Jaskinia na Plebanii,Wyżyna Śląsko-Krakowska
Studnia Mostowa,Wyżyna Śląsko-Krakowska
Jaskinia u Misztala w Sokolnikach,Wyżyna Śląsko-Krakowska
Dupicka Pochylnia,Wyżyna Śląsko-Krakowska
Studnia w Zagórzu,Wyżyna Śląsko-Krakowska
Schronisko w Skale Koci Łeb,Wyżyna Śląsko-Krakowska
Piętrowa Szczelina,Wyżyna Śląsko-Krakowska
Schronisko nad Kocim Łbem,Wyżyna Śląsko-Krakowska
Jaskinia Kamiennego Gradu,Wyżyna Śląsko-Krakowska
Kocia Szczelina,Wyżyna Śląsko-Krakowska
Schronisko w Górze Damiak,Wyżyna Śląsko-Krakowska
Schronisko w Zaborzu,Wyżyna Śląsko-Krakowska
Studnia w Tankowcu,Wyżyna Śląsko-Krakowska
Schronisko w Czarnym Kamieniu,Wyżyna Śląsko-Krakowska
Schronisko pod Strażnicą,Wyżyna Śląsko-Krakowska
Schronisko w Boculi,Wyżyna Śląsko-Krakowska
Jaskinia za Ofiarę,Wyżyna Śląsko-Krakowska
Schronisko w Serze,Wyżyna Śląsko-Krakowska
Rozpadlina w Serze,Wyżyna Śląsko-Krakowska
Jaskinia za Krzyżem,Wyżyna Śląsko-Krakowska
Schronisko w Dymarce,Wyżyna Śląsko-Krakowska
Jaskinia Lisia w Hajduczce,Wyżyna Śląsko-Krakowska
Schronisko w Srogiej Skale,Wyżyna Śląsko-Krakowska
Studnia w Skałach Rajcy,Wyżyna Śląsko-Krakowska
Schronisko w Skałach Rajcy,Wyżyna Śląsko-Krakowska
Schronisko w Mrowiance,Wyżyna Śląsko-Krakowska
Schronisko w Biedruniowej Skale,Wyżyna Śląsko-Krakowska
Schronisko w Kamieniu koło Przybynowa,Wyżyna Śląsko-Krakowska
Studnia w Kamieniu koło Przybynowa,Wyżyna Śląsko-Krakowska
Schron w Okienniku Wielkim,Wyżyna Śląsko-Krakowska
Okno w Okienniku Wielkim,Wyżyna Śląsko-Krakowska
Jaskinia Piaskowa,Wyżyna Śląsko-Krakowska
Jaskinia Wielkanocna,Wyżyna Śląsko-Krakowska
Studnia Zagłoby w Skarżycach,Wyżyna Śląsko-Krakowska
Jaskinia na Śmigówkach,Wyżyna Śląsko-Krakowska
Schronisko w Górze Wowodnik,Wyżyna Śląsko-Krakowska
Komin w Okienniku Wielkim,Wyżyna Śląsko-Krakowska
Szczelina w Okienniku Wielkim,Wyżyna Śląsko-Krakowska
Jaskinia w Jamniczych Skałach,Wyżyna Śląsko-Krakowska
Schronisko w Jamniczych Skałach,Wyżyna Śląsko-Krakowska
Schronisko Podwójne w Sowim Murze Lewym,Wyżyna Śląsko-Krakowska
Okap w Małej Sowiej Baszcie,Wyżyna Śląsko-Krakowska
Schronisko w Sowim Murze Prawym I,Wyżyna Śląsko-Krakowska
Schronisko w Sowim Murze Prawym II,Wyżyna Śląsko-Krakowska
Schronisko pod Jaskinią Wielkanocną,Wyżyna Śląsko-Krakowska
Okno w Okienniku Morskim,Wyżyna Śląsko-Krakowska
Schronisko w Górze Remby,Wyżyna Śląsko-Krakowska
Jaskinia w Dziadowej Skale,Wyżyna Śląsko-Krakowska
Jaskinia Księdza Borka,Wyżyna Śląsko-Krakowska
Stefanowa Dziura,Wyżyna Śląsko-Krakowska
Schronisko w Dziadowej Skale,Wyżyna Śląsko-Krakowska
Szpaciarnia w Skałach Kalcytowych I,Wyżyna Śląsko-Krakowska
Jaskinia Sucha,Wyżyna Śląsko-Krakowska
Szpaciarnia w Skałach Kalcytowych II,Wyżyna Śląsko-Krakowska
Schronisko w Skałach Kalcytowych,Wyżyna Śląsko-Krakowska
Schronisko w Murze Łężeckim I,Wyżyna Śląsko-Krakowska
Gliwicka Studnia,Wyżyna Śląsko-Krakowska
Jaskinia Bobolicka,Wyżyna Śląsko-Krakowska
Schronisko w Murze Łężeckim II,Wyżyna Śląsko-Krakowska
Schronisko w Gipsie I,Wyżyna Śląsko-Krakowska
Brama Bobolicka,Wyżyna Śląsko-Krakowska
Schronisko w Gipsie II,Wyżyna Śląsko-Krakowska
Schronisko przy DK 78,Wyżyna Śląsko-Krakowska
Schronisko pod Kamieniami,Wyżyna Śląsko-Krakowska
Schronisko w Skale Żerkowickiej,Wyżyna Śląsko-Krakowska
Okap w Skale Żerkowickiej,Wyżyna Śląsko-Krakowska
Szczelina z Okapem,Wyżyna Śląsko-Krakowska
Schronisko z Bukami,Wyżyna Śląsko-Krakowska
Szczelina pod Szczytem,Wyżyna Śląsko-Krakowska
Koleba na S od Żerkowic,Wyżyna Śląsko-Krakowska
Jaskinia z Pionowymi Mostami,Wyżyna Śląsko-Krakowska
Schronisko pod Ścianą,Wyżyna Śląsko-Krakowska
Schronisko po Wschodniej Stronie,Wyżyna Śląsko-Krakowska
Schronisko Lisia Komora,Wyżyna Śląsko-Krakowska
Studnia w Studnisku przy Zamku,Wyżyna Śląsko-Krakowska
Okapowa Skała,Wyżyna Śląsko-Krakowska
Skalna Dziura,Wyżyna Śląsko-Krakowska
Schronisko pod Górkę,Wyżyna Śląsko-Krakowska
Studnia koło Trzech Sióstr,Wyżyna Śląsko-Krakowska
Schronisko koło wsi Karlin,Wyżyna Śląsko-Krakowska
Szczelina koło Okna,Wyżyna Śląsko-Krakowska
Schronisko pod Skoczkiem,Wyżyna Śląsko-Krakowska
Jaskinia w Rzędowej Skale,Wyżyna Śląsko-Krakowska
Schronisko koło Bzowa III,Wyżyna Śląsko-Krakowska
Schronisko pod Czwartą Grzędą,Wyżyna Śląsko-Krakowska
Schronisko koło Bzowa I,Wyżyna Śląsko-Krakowska
Komin w Studnisku Mirowskim,Wyżyna Śląsko-Krakowska
Jaskinia Wacia w Łutowcu,Wyżyna Śląsko-Krakowska
Schronisko koło Bzowa II,Wyżyna Śląsko-Krakowska
Komin w Rzędowej Skale,Wyżyna Śląsko-Krakowska
Schronisko w Lisiej Górze koło Podzamcza II,Wyżyna Śląsko-Krakowska
Schronisko w Lisiej Górze koło Podzamcza III,Wyżyna Śląsko-Krakowska
Schronisko w Lisiej Górze koło Podzamcza I,Wyżyna Śląsko-Krakowska
Jaskinia pod Knurem w Łutowcu,Wyżyna Śląsko-Krakowska
Schronisko w Górze Birów koło Podzamcza Północne,Wyżyna Śląsko-Krakowska
Schronisko Okno Skalne w Górze Birów,Wyżyna Śląsko-Krakowska
Zapadlisko w Wielkim Bukowcu,Wyżyna Śląsko-Krakowska
Schronisko w Górze Birów koło Podzamcza Zachodnie,Wyżyna Śląsko-Krakowska
Szpaciarnia w Górze Gawrońce,Wyżyna Śląsko-Krakowska
Schronisko w Górze Birów koło Podzamcza Wschodnie,Wyżyna Śląsko-Krakowska
Okap na Zuzance,Wyżyna Śląsko-Krakowska
Schronisko obok ruin Zamku w Ogrodzieńcu II,Wyżyna Śląsko-Krakowska
Schronisko obok ruin Zamku w Ogrodzieńcu I,Wyżyna Śląsko-Krakowska
Schronisko Górne obok ruin Zamku w Ogrodzieńcu,Wyżyna Śląsko-Krakowska
Schronisko obok ruin Zamku w Ogrodzieńcu IV,Wyżyna Śląsko-Krakowska
Schronisko na Fudze i Szczelinie,Wyżyna Śląsko-Krakowska
Koleba pod Hotelem,Wyżyna Śląsko-Krakowska
Schronisko obok ruin Zamku w Ogrodzieńcu III,Wyżyna Śląsko-Krakowska
Schronisko z Grabiami,Wyżyna Śląsko-Krakowska
Jaskinia pod Kołowrotem,Wyżyna Śląsko-Krakowska
Jaskinia w Laskach na S od Trzebniowa,Wyżyna Śląsko-Krakowska
Schronisko z Norką,Wyżyna Śląsko-Krakowska
Studnia Szpatowców,Wyżyna Śląsko-Krakowska
Schronisko w Smoku,Wyżyna Śląsko-Krakowska
Jaskinia Majowa,Wyżyna Śląsko-Krakowska
Jaskinia Zawał,Wyżyna Śląsko-Krakowska
Jaskinia Niska w Berkowej Górze,Wyżyna Śląsko-Krakowska
Schronisko Okopcone,Wyżyna Śląsko-Krakowska
Schronisko w Skałach Kroczyckich V,Wyżyna Śląsko-Krakowska
Jaskinia w Dudniku,Wyżyna Śląsko-Krakowska
Schronisko Kazamar w Bibliotece,Wyżyna Śląsko-Krakowska
Szczelina w Aptece,Wyżyna Śląsko-Krakowska
Schroniska pod Filarem Apteki,Wyżyna Śląsko-Krakowska
Jaskinia Pastuchów,Wyżyna Śląsko-Krakowska
Jaskinia Żabia,Wyżyna Śląsko-Krakowska
Jaskinia Sulmowa,Wyżyna Śląsko-Krakowska
Mała Studnia Szpatowców,Wyżyna Śląsko-Krakowska
Jaskinia między Studniami,Wyżyna Śląsko-Krakowska
Komin Prawej Nogi Baby,Wyżyna Śląsko-Krakowska
Pochylnia Lewej Nogi Baby,Wyżyna Śląsko-Krakowska
Schronisko Bliźniacze w Ruskiej Skale,Wyżyna Śląsko-Krakowska
Kopalnia Kalcytu w Ruskich Skałach,Wyżyna Śląsko-Krakowska
Szczelina pod Wiszącymi Ogrodami,Wyżyna Śląsko-Krakowska
Dereniowy Przechód w Górze,Wyżyna Śląsko-Krakowska
Okno Rzędkowickie,Wyżyna Śląsko-Krakowska
Garaż,Wyżyna Śląsko-Krakowska
Jaskinia Sopli Lodu,Wyżyna Śląsko-Krakowska
Komin w Studnisku Rzędkowickim,Wyżyna Śląsko-Krakowska
Schronisko pod Studniskiem Rzędkowickim,Wyżyna Śląsko-Krakowska
Małe Okno Rzędkowickie,Wyżyna Śląsko-Krakowska
Schronisko w Skałce z Jaskiniami,Wyżyna Śląsko-Krakowska
Okno w Leśnej Turni,Wyżyna Śląsko-Krakowska
Schronisko Kazamar w Cyrku,Wyżyna Śląsko-Krakowska
Jaskinia Głęboka,Wyżyna Śląsko-Krakowska
Schronisko Sadek,Wyżyna Śląsko-Krakowska
Jaskinia pod Hokejką,Wyżyna Śląsko-Krakowska
Jaskinia Berkowa,Wyżyna Śląsko-Krakowska
Lej Szpatowców,Wyżyna Śląsko-Krakowska
Schronisko Skośne,Wyżyna Śląsko-Krakowska
Kozi Dół,Wyżyna Śląsko-Krakowska
Schronisko w Skale Gąsieckiego,Wyżyna Śląsko-Krakowska
Schronisko za Kciukiem,Wyżyna Śląsko-Krakowska
Schronisko pod Białą Basztą,Wyżyna Śląsko-Krakowska
Schronisko Podszczytowe,Wyżyna Śląsko-Krakowska
Wielki Kanion,Wyżyna Śląsko-Krakowska
Schroniska pod Ryglem,Wyżyna Śląsko-Krakowska
Szczelina w Ryglu,Wyżyna Śląsko-Krakowska
Awen między Babą a Ptakiem,Wyżyna Śląsko-Krakowska
Schronisko w Leśnym Cyrku,Wyżyna Śląsko-Krakowska
Fazowa Dziura,Wyżyna Śląsko-Krakowska
Schronisko w Lewych Kaskadach,Wyżyna Śląsko-Krakowska
Schronisko w Pierwszej Córce,Wyżyna Śląsko-Krakowska
Szczelina w Dziewicy,Wyżyna Śląsko-Krakowska
Jaskinia Złodziejska w Skałach Kroczyckich,Wyżyna Śląsko-Krakowska
Jaskinia Kroczycka,Wyżyna Śląsko-Krakowska
Jaskinia Deszczowa,Wyżyna Śląsko-Krakowska
Jaskinia w Kruczej Skale,Wyżyna Śląsko-Krakowska
Schronisko bez Stropu,Wyżyna Śląsko-Krakowska
Schronisko w Krużganku,Wyżyna Śląsko-Krakowska
Szczelina w Popielowej Górze,Wyżyna Śląsko-Krakowska
Kopalnia Kalcytu w Popielowej Górze I,Wyżyna Śląsko-Krakowska
Kopalnia Kalcytu w Popielowej Górze II,Wyżyna Śląsko-Krakowska
Schronisko Troglobiontów,Wyżyna Śląsko-Krakowska
Schronisko Przelotowe w Popielowej Górze,Wyżyna Śląsko-Krakowska
Schronisko na Terasie Popielowej Góry I,Wyżyna Śląsko-Krakowska
Szczelina w Łysaku I,Wyżyna Śląsko-Krakowska
Piętrowy Schron w Łysaku,Wyżyna Śląsko-Krakowska
Młyńskie Okna w Łysaku,Wyżyna Śląsko-Krakowska
Schronisko w Łysaku I,Wyżyna Śląsko-Krakowska
Schronisko w Łysaku II,Wyżyna Śląsko-Krakowska
Schronisko w Łysaku III,Wyżyna Śląsko-Krakowska
Szczelina w Łysaku II,Wyżyna Śląsko-Krakowska
Studnia Tarnogórska,Wyżyna Śląsko-Krakowska
Jaskinia Mrowia w Łysaku,Wyżyna Śląsko-Krakowska
Jaskinia pod Bramą w Jastrzębniku,Wyżyna Śląsko-Krakowska
Krzemienny Okap w Słupsku,Wyżyna Śląsko-Krakowska
Schronisko Górne w Słupsku,Wyżyna Śląsko-Krakowska
Schronisko Dolne w Słupsku I,Wyżyna Śląsko-Krakowska
Schronisko Dolne w Słupsku II,Wyżyna Śląsko-Krakowska
Jaskinia Suliszowicka,Wyżyna Śląsko-Krakowska
Jaskinia nad Kapliczką,Wyżyna Śląsko-Krakowska
Schronisko obok Jaskini nad Kapliczką,Wyżyna Śląsko-Krakowska
Brama Suliszowicka,Wyżyna Śląsko-Krakowska
Schronisko w Kapuśnej Skale,Wyżyna Śląsko-Krakowska
Schronisko Kunie,Wyżyna Śląsko-Krakowska
Schronisko pod Wysokim Napięciem I,Wyżyna Śląsko-Krakowska
Schronisko pod Wysokim Napięciem II,Wyżyna Śląsko-Krakowska
Schronisko pod Wysokim Napięciem III,Wyżyna Śląsko-Krakowska
Palenisko,Wyżyna Śląsko-Krakowska
Okap z Kominkiem,Wyżyna Śląsko-Krakowska
Schronisko za Różą,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem I,Wyżyna Śląsko-Krakowska
Wielki Okap nad Zastudniem,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem II,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem III,Wyżyna Śląsko-Krakowska
Schronisko w Płetwie,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem IV,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem V,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem VI,Wyżyna Śląsko-Krakowska
Schronisko nad Zastudniem VII,Wyżyna Śląsko-Krakowska
Schronisko na Słupkach,Wyżyna Śląsko-Krakowska
Prosty Okap,Wyżyna Śląsko-Krakowska
Schronisko nad Paśnikiem I,Wyżyna Śląsko-Krakowska
Schronisko nad Paśnikiem II,Wyżyna Śląsko-Krakowska
Schronisko za Trzema Bukami,Wyżyna Śląsko-Krakowska
Tunelik nad Zastudniem,Wyżyna Śląsko-Krakowska
Schronisko pod Ostrogą,Wyżyna Śląsko-Krakowska
Schronisko z Dzikiem,Wyżyna Śląsko-Krakowska
Meanderek w Borsuczych Skałach,Wyżyna Śląsko-Krakowska
Schronisko w Borsuczej Skale I,Wyżyna Śląsko-Krakowska
Schronisko w Borsuczej Skale II,Wyżyna Śląsko-Krakowska
Szczelina w Borsuczych Skałach,Wyżyna Śląsko-Krakowska
Okap z Rurką,Wyżyna Śląsko-Krakowska
Jaskinia pod Fałką,Wyżyna Śląsko-Krakowska
Dziura w Serze,Wyżyna Śląsko-Krakowska
Koleba,Wyżyna Śląsko-Krakowska
Jaskinia z Makaronem,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce I,Wyżyna Śląsko-Krakowska
Wielki Okap na Kaczmarce,Wyżyna Śląsko-Krakowska
Schronisko obok Jaskini z Makaronem I,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce II,Wyżyna Śląsko-Krakowska
Schronisko obok Jaskini z Makaronem II,Wyżyna Śląsko-Krakowska
Mały Okap na Kaczmarce I,Wyżyna Śląsko-Krakowska
Mały Okap na Kaczmarce II,Wyżyna Śląsko-Krakowska
Schronisko obok Jaskini z Makaronem III,Wyżyna Śląsko-Krakowska
Mały Okap na Kaczmarce III,Wyżyna Śląsko-Krakowska
Jaskinia Pozioma,Wyżyna Śląsko-Krakowska
Schronisko na Krawędzi,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce III,Wyżyna Śląsko-Krakowska
Tuneliczek,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce IV,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce V,Wyżyna Śląsko-Krakowska
Schronisko za Leszczyną,Wyżyna Śląsko-Krakowska
Szczelina między Leszczynami,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce VI,Wyżyna Śląsko-Krakowska
Jaskinia Dwupiętrowa,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce VII,Wyżyna Śląsko-Krakowska
Stary Komin,Wyżyna Śląsko-Krakowska
Schronisko na Kaczmarce VIII,Wyżyna Śląsko-Krakowska
Schronisko obok Starego Komina,Wyżyna Śląsko-Krakowska
Schronisko pod Dolnym Okapem I,Wyżyna Śląsko-Krakowska
Schronisko Klasyczne,Wyżyna Śląsko-Krakowska
Schronisko pod Dolnym Okapem II,Wyżyna Śląsko-Krakowska
Schronisko obok Klasycznego,Wyżyna Śląsko-Krakowska
Okap biwakowy Dolny,Wyżyna Śląsko-Krakowska
Schronisko nad Starym Kominem,Wyżyna Śląsko-Krakowska
Schronisko nad okapem Biwakowym Dolnym,Wyżyna Śląsko-Krakowska
Okap biwakowy Górny,Wyżyna Śląsko-Krakowska
Problemik,Wyżyna Śląsko-Krakowska
Okap Zachodni w Czatachowej,Wyżyna Śląsko-Krakowska
Schronisko za Pniakiem,Wyżyna Śląsko-Krakowska
Schronisko Zagubionych Okularów,Wyżyna Śląsko-Krakowska
